id,label
434,0.6132435799
435,1
436,0.005
437,0.005
438,0.9999960661
439,1
440,0.9999850988
441,0.005
442,0.005
443,0.9999949932
444,0.005
445,0.005
446,1
447,0.005
448,0.005
449,0.005
450,1
451,0.005
452,0.9999964237
453,1
454,0.005
455,0.005
456,0.005
457,1
458,0.005
459,1
460,0.996801734
461,0.005
462,0.005
463,1
464,0.005
465,0.005
466,1
467,1
468,0.005
469,1
470,0.9999998808
471,0.005
472,0.9999998808
473,1
474,0.9999992847
475,1
476,0.005
477,0.005
478,0.005
479,0.9999923706
480,1
481,1
482,1
483,0.9999997616
484,0.005
485,1
486,1
487,0.005
488,0.005
489,0.9460165501
490,0.9999998808
491,1
492,0.005
493,0.005
494,0.005
495,1
496,1
497,0.005
498,1
499,1
500,0.005
501,1
502,0.005
503,1
504,0.005
505,0.005
506,0.005
507,1
508,1
509,1
510,1
511,1
512,0.005
513,1
514,0.005
515,1
516,1
517,1
518,1
519,0.005
520,0.005
521,1
522,0.005
523,1
524,0.005
525,0.005
526,0.005
527,0.9159011841
528,1
529,0.005
530,0.005
531,1
532,0.005
533,0.005
534,1
535,0.005
536,1
537,0.005
538,0.005
539,0.005
540,1
541,0.005
542,1
543,0.005
544,0.005
545,1
546,0.005
547,1
548,1
549,0.005
550,0.005
551,0.005
552,1
553,0.191771239
554,0.005
555,0.9999992847
556,0.005
557,0.9999991655
558,1
559,1
560,0.9999995232
561,0.005
562,0.005
563,0.005
564,0.005
565,1
566,0.005
567,0.005
568,1
569,0.999997735
570,0.005
571,0.9519632459
572,0.005
573,0.005
574,1
575,0.005
576,0.005
577,0.005
578,0.005
579,0.005
580,0.005
581,1
582,1
583,0.005
584,0.005
585,1
586,0.005
587,0.005
588,0.005
589,0.005
590,0.9999995232
591,0.9999703169
592,0.005
593,1
594,1
595,1
596,0.005
597,1
598,0.005
599,0.005
600,0.005
601,0.999990344
602,0.005
603,0.005
604,0.005
605,0.005
606,0.005
607,0.9999998808
608,1
609,0.005
610,1
611,0.005
612,1
613,0.005
614,0.005
615,0.005
616,1
617,1
618,0.005
619,0.005
620,0.9997492433
621,0.005
622,0.005
623,0.005
624,0.005
625,0.005
626,0.9999997616
627,0.005
628,0.005
629,0.9973790646
630,1
631,1
632,1
633,1
634,0.005
635,0.005
636,1
637,1
638,0.005
639,0.005
640,0.005
641,0.9999998808
642,0.005
643,1
644,0.9999991655
645,0.005
646,0.005
647,0.005
648,0.005
649,0.005
650,1
651,0.9999992847
652,1
653,0.005
654,1
655,1
656,0.999986887
657,1
658,1
659,0.005
660,0.005
661,1
662,0.005
663,0.005
664,0.005
665,0.005
666,0.005
667,1
668,1
669,1
670,0.9999998808
671,0.005
672,0.005
673,0.005
674,0.005
675,0.005
676,1
677,0.005
678,0.005
679,1
680,0.005
681,1
682,0.005
683,0.005
684,1
685,1
686,1
687,1
688,1
689,0.005
690,0.005
691,1
692,0.005
693,1
694,0.9999996424
695,1
696,0.005
697,0.005
698,0.005
699,0.005
700,1
701,0.005
702,0.005
703,0.005
704,0.005
705,1
706,0.9999997616
707,1
708,0.9999997616
709,1
710,0.9999964237
711,0.005
712,1
713,1
714,0.005
715,1
716,0.2706405222
717,0.005
718,1
719,1
720,0.005
721,0.005
722,0.005
723,1
724,0.9996330738
725,1
726,0.005
727,0.9999998808
728,0.005
729,0.005
730,1
731,1
732,0.9999997616
733,0.005
734,0.005
735,1
736,1
737,0.005
738,1
739,1
740,0.005
741,0.005
742,1
743,0.9999998808
744,0.9999998808
745,1
746,0.9999985695
747,1
748,0.005
749,0.005
750,0.9999947548
751,0.005
752,1
753,0.005
754,0.005
755,0.005
756,0.005
757,1
758,0.005
759,0.005
760,1
761,1
762,0.005
763,0.9999998808
764,0.005
765,1
766,0.9999949932
767,1
768,1
769,1
770,0.9999996424
771,0.005
772,0.005
773,0.9999996424
774,0.005
775,0.005
776,0.005
777,1
778,0.005
779,1
780,1
781,1
782,0.005
783,1
784,1
785,0.005
786,1
787,0.005
788,0.005
789,0.9999947548
790,1
791,1
792,1
793,1
794,0.9999988079
795,0.005
796,0.9914713502
797,1
798,1
799,0.005
800,1
801,0.005
802,0.005
803,0.005
804,0.005
805,1
806,1
807,1
808,0.9999845028
809,1
810,0.9999992847
811,0.005
812,1
813,0.9957671165
814,1
815,0.9999998808
816,1
817,0.005
818,1
819,1
820,0.005
821,1
822,0.005
823,1
824,0.005
825,0.005
826,1
827,0.005
828,1
829,0.9999998808
830,0.005
831,0.005
832,1
833,1
834,1
835,1
836,0.005
837,1
838,0.005
839,1
840,0.005
841,0.005
842,1
843,0.005
844,0.9999945164
845,1
846,1
847,0.005
848,1
849,0.005
850,0.005
851,0.9999915361
852,0.005
853,0.9999995232
854,1
855,0.005
856,0.005
857,1
858,1
859,0.005
860,0.005
861,1
862,0.9999996424
863,1
864,1
865,1
866,1
867,0.005
868,0.005
869,0.005
870,0.9999998808
871,1
872,0.005
873,0.999999404
874,1
875,0.005
876,1
877,0.005
878,0.8653045893
879,0.9999989271
880,0.005
881,0.005
882,1
883,0.9999997616
884,1
885,1
886,0.005
887,1
888,0.005
889,0.005
890,0.9999976158
891,1
892,1
893,1
894,0.005
895,0.005
896,0.005
897,0.005
898,0.005
899,1
900,1
901,1
902,0.005
903,0.9999998808
904,1
905,0.005
906,0.005
907,1
908,1
909,0.005
910,0.005
911,0.005
912,1
913,0.999999404
914,0.005
915,0.9991057515
916,0.9999630451
917,0.005
918,1
919,0.005
920,0.005
921,0.005
922,1
923,1
924,0.005
925,0.005
926,0.005
927,0.005
928,0.005
929,0.005
930,1
931,0.005
932,0.005
933,0.005
934,1
935,1
936,0.005
937,0.005
938,0.005
939,0.9999730587
940,1
941,0.005
942,0.005
943,0.005
944,1
945,0.9999929667
946,1
947,0.005
948,0.005
949,1
950,1
951,0.005
952,0.005
953,1
954,0.005
955,0.9999984503
956,1
957,1
958,1
959,0.005
960,1
961,0.005
962,1
963,1
964,0.005
965,0.005
966,1
967,0.005
968,1
969,1
970,1
971,0.9999991655
972,0.9999998808
973,0.005
974,1
975,0.005
976,0.005
977,0.005
978,0.005
979,1
980,1
981,1
982,0.9999889135
983,1
984,1
985,0.005
986,0.005
987,0.005
988,0.005
989,0.9999998808
990,0.005
991,0.005
992,1
993,1
994,0.005
995,1
996,0.005
997,1
998,1
999,0.005
1000,0.9999998808
1001,0.005
1002,1
1003,1
1004,1
1005,0.005
1006,1
1007,1
1008,0.005
1009,1
1010,1
1011,0.005
1012,0.9999998808
1013,0.005
1014,1
1015,0.005
1016,0.0449325517
1017,0.005
1018,1
1019,1
1020,0.005
1021,0.005
1022,0.005
1023,0.005
1024,0.005
1025,0.005
1026,0.005
1027,0.005
1028,0.005
1029,0.005
1030,0.005
1031,0.005
1032,1
1033,1
1034,1
1035,0.005
1036,0.999999404
1037,1
1038,1
1039,0.005
1040,1
1041,0.005
1042,0.9999914169
1043,0.005
1044,1
1045,0.005
1046,0.005
1047,0.005
1048,1
1049,0.005
1050,0.005
1051,0.005
1052,1
1053,1
1054,1
1055,0.999997735
1056,0.9999995232
1057,1
1058,1
1059,1
1060,0.005
1061,0.005
1062,0.005
1063,0.005
1064,0.005
1065,0.005
1066,1
1067,1
1068,1
1069,0.005
1070,1
1071,0.005
1072,0.9999995232
1073,0.005
1074,0.9999815226
1075,1
1076,0.005
1077,0.9999955893
1078,0.005
1079,1
1080,1
1081,1
1082,1
1083,1
1084,0.005
1085,0.005
1086,0.9999998808
1087,0.955116868
1088,0.005
1089,1
1090,0.005
1091,0.9999988079
1092,0.005
1093,1
1094,1
1095,0.9999997616
1096,1
1097,0.005
1098,0.005
1099,0.005
1100,0.999999404
1101,1
1102,0.005
1103,0.005
1104,0.005
1105,0.9996511936
1106,1
1107,0.005
1108,1
1109,0.005
1110,0.005
1111,0.005
1112,0.005
1113,0.005
1114,1
1115,1
1116,1
1117,0.005
1118,0.005
1119,0.005
1120,0.005
1121,1
1122,1
1123,0.005
1124,0.005
1125,0.005
1126,0.005
1127,0.005
1128,0.005
1129,0.9999819994
1130,0.9999697208
1131,0.9999960661
1132,0.005
1133,0.005
1134,0.005
1135,0.005
1136,1
1137,0.005
1138,0.005
1139,0.005
1140,0.005
1141,0.005
1142,0.005
1143,0.005
1144,1
1145,1
1146,1
1147,1
1148,0.005
1149,1
1150,0.005
1151,1
1152,0.005
1153,0.005
1154,1
1155,0.9999998808
1156,0.005
1157,1
1158,1
1159,0.005
1160,0.005
1161,0.005
1162,0.005
1163,0.005
1164,0.005
1165,0.9999997616
1166,1
1167,1
1168,0.005
1169,0.9999660254
1170,1
1171,0.005
1172,1
1173,0.9999997616
1174,1
1175,1
1176,0.005
1177,0.005
1178,0.005
1179,1
1180,1
1181,0.005
1182,1
1183,0.9999951124
1184,1
1185,0.005
1186,1
1187,0.005
1188,1
1189,0.005
1190,0.005
1191,1
1192,0.005
1193,0.005
1194,0.005
1195,0.9999997616
1196,0.005
1197,1
1198,0.005
1199,0.005
1200,1
1201,1
1202,0.005
1203,1
1204,0.005
1205,1
1206,0.005
1207,1
1208,0.005
1209,0.005
1210,1
1211,1
1212,0.005
1213,0.005
1214,0.9999998808
1215,1
1216,1
1217,1
1218,0.005
1219,1
1220,0.005
1221,0.005
1222,0.9999983311
1223,0.9999867678
1224,1
1225,0.005
1226,0.005
1227,1
1228,0.005
1229,0.005
1230,0.005
1231,0.005
1232,1
1233,0.005
1234,0.005
1235,1
1236,1
1237,1
1238,1
1239,0.005
1240,0.005
1241,1
1242,1
1243,0.005
1244,0.005
1245,1
1246,0.005
1247,0.005
1248,1
1249,0.005
1250,1
1251,0.005
1252,0.005
1253,1
1254,0.005
1255,0.005
1256,0.005
1257,1
1258,0.005
1259,0.005
1260,0.005
1261,1
1262,0.005
1263,0.005
1264,0.005
1265,0.005
1266,0.005
1267,0.9191592932
1268,0.005
1269,0.9999995232
1270,0.005
1271,1
1272,1
1273,1
1274,0.005
1275,1
1276,0.9999997616
1277,0.005
1278,0.005
1279,1
1280,1
1281,0.005
1282,0.005
1283,1
1284,1
1285,0.005
1286,1
1287,0.005
1288,0.005
1289,1
1290,1
1291,0.005
1292,0.005
1293,0.005
1294,0.9999998808
1295,0.005
1296,0.005
1297,0.005
1298,0.005
1299,0.005
1300,0.005
1301,1
1302,0.005
1303,0.005
1304,0.9999707937
1305,1
1306,1
1307,0.005
1308,1
1309,0.005
1310,0.005
1311,0.005
1312,1
1313,0.005
1314,1
1315,0.9999997616
1316,0.005
1317,1
1318,1
1319,0.9999997616
1320,0.005
1321,0.005
1322,0.005
1323,0.005
1324,0.005
1325,0.005
1326,0.005
1327,1
1328,0.9999966621
1329,1
1330,0.005
1331,0.005
1332,1
1333,1
1334,0.9999996424
1335,0.005
1336,0.005
1337,0.005
1338,0.005
1339,0.005
1340,1
1341,0.005
1342,1
1343,1
1344,0.005
1345,0.005
1346,0.005
1347,0.005
1348,0.005
1349,0.005
1350,1
1351,1
1352,0.005
1353,1
1354,0.005
1355,0.005
1356,1
1357,0.005
1358,1
1359,0.005
1360,1
1361,0.005
1362,0.005
1363,0.005
1364,0.005
1365,0.005
1366,1
1367,0.005
1368,0.005
1369,0.9999998808
1370,0.005
1371,0.005
1372,1
1373,1
1374,0.005
1375,0.005
1376,1
1377,1
1378,1
1379,0.005
1380,0.005
1381,1
1382,0.9999998808
1383,0.005
1384,0.9999965429
1385,1
1386,1
1387,1
1388,0.005
1389,1
1390,0.005
1391,0.005
1392,0.005
1393,0.9999969006
1394,0.005
1395,1
1396,0.005
1397,0.005
1398,0.005
1399,1
1400,1
1401,1
1402,1
1403,0.005
1404,0.005
1405,0.9999997616
1406,0.005
1407,0.005
1408,0.005
1409,0.9999992847
1410,0.005
1411,0.9999995232
1412,0.005
1413,0.9999996424
1414,1
1415,0.005
1416,0.005
1417,0.005
1418,0.005
1419,0.005
1420,1
1421,0.9997927547
1422,0.005
1423,0.0050438889
1424,1
1425,0.005
1426,0.005
1427,1
1428,1
1429,1
1430,0.9999998808
1431,1
1432,1
1433,1
1434,1
1435,1
1436,1
1437,1
1438,0.005
1439,0.005
1440,0.005
1441,0.005
1442,1
1443,1
1444,0.9993721843
1445,1
1446,0.005
1447,0.005
1448,0.005
1449,1
1450,0.005
1451,0.005
1452,0.9999998808
1453,0.005
1454,0.005
1455,0.005
1456,0.005
1457,1
1458,1
1459,0.005
1460,0.9999960661
1461,0.005
1462,0.005
1463,0.005
1464,0.005
1465,0.005
1466,0.005
1467,0.005
1468,1
1469,1
1470,1
1471,1
1472,0.005
1473,0.005
1474,0.005
1475,0.005
1476,1
1477,1
1478,0.005
1479,1
1480,0.005
1481,1
1482,1
1483,1
1484,0.005
1485,0.005
1486,0.9999998808
1487,0.005
1488,0.005
1489,0.005
1490,1
1491,0.005
1492,0.005
1493,1
1494,0.005
1495,1
1496,0.9999988079
1497,1
1498,1
1499,0.005
1500,0.005
1501,1
1502,0.005
1503,0.005
1504,0.005
1505,0.005
1506,1
1507,0.005
1508,1
1509,0.9999610186
1510,0.005
1511,0.005
1512,1
1513,0.005
1514,0.005
1515,0.005
1516,0.9999997616
1517,0.005
1518,0.005
1519,1
1520,0.005
1521,1
1522,0.005
1523,0.005
1524,0.005
1525,1
1526,1
1527,0.005
1528,0.005
1529,1
1530,1
1531,1
1532,0.005
1533,0.005
1534,0.005
1535,0.005
1536,1
1537,1
1538,1
1539,0.005
1540,0.005
1541,1
1542,1
1543,0.4401123524
1544,0.9999983311
1545,0.005
1546,1
1547,1
1548,0.005
1549,1
1550,0.005
1551,0.005
1552,0.005
1553,1
1554,1
1555,0.005
1556,0.005
1557,1
1558,0.005
1559,0.005
1560,0.005
1561,0.005
1562,1
1563,1
1564,1
1565,0.005
1566,0.005
1567,0.005
1568,1
1569,1
1570,0.005
1571,1
1572,1
1573,1
1574,1
1575,1
1576,1
1577,1
1578,0.005
1579,0.005
1580,1
1581,1
1582,0.005
1583,1
1584,0.005
1585,0.005
1586,0.005
1587,0.005
1588,0.005
1589,0.005
1590,1
1591,1
1592,0.005
1593,1
1594,0.999999404
1595,0.005
1596,1
1597,0.005
1598,0.005
1599,0.9999998808
1600,0.9999952316
1601,0.005
1602,1
1603,0.005
1604,0.005
1605,0.5465813875
1606,0.005
1607,0.005
1608,0.005
1609,1
1610,1
1611,0.005
1612,1
1613,0.005
1614,0.005
1615,0.005
1616,0.005
1617,1
1618,0.005
1619,1
1620,1
1621,0.005
1622,0.005
1623,0.005
1624,0.005
1625,1
1626,0.005
1627,0.005
1628,0.9999995232
1629,0.9999998808
1630,1
1631,0.005
1632,1
1633,1
1634,0.999982357
1635,1
1636,0.005
1637,1
1638,1
1639,1
1640,1
1641,0.005
1642,1
1643,1
1644,1
1645,1
1646,0.005
1647,0.9999957085
1648,0.005
1649,0.005
1650,0.9999649525
1651,0.005
1652,0.9999634027
1653,1
1654,1
1655,0.9939799309
1656,0.005
1657,0.005
1658,1
1659,0.9999957085
1660,0.005
1661,0.005
1662,1
1663,0.005
1664,0.005
1665,0.005
1666,0.005
1667,1
1668,0.005
1669,1
1670,0.005
1671,1
1672,1
1673,0.005
1674,0.005
1675,0.005
1676,1
1677,1
1678,1
1679,0.005
1680,0.005
1681,0.005
1682,1
1683,0.005
1684,1
1685,0.9999861717
1686,1
1687,1
1688,1
1689,0.005
1690,1
1691,0.9938046932
1692,1
1693,1
1694,0.005
1695,0.005
1696,1
1697,0.005
1698,0.005
1699,0.9999998808
1700,0.005
1701,1
1702,1
1703,0.9999998808
1704,1
1705,1
1706,1
1707,0.005
1708,0.9999687672
1709,0.005
1710,0.005
1711,1
1712,0.005
1713,0.005
1714,1
1715,0.005
1716,1
1717,1
1718,0.005
1719,1
1720,0.9998435974
1721,0.005
1722,1
1723,0.005
1724,0.005
1725,1
1726,0.9999991655
1727,1
1728,1
1729,0.005
1730,1
1731,0.005
1732,1
1733,1
1734,0.005
1735,0.005
1736,0.005
1737,1
1738,0.005
1739,1
1740,0.005
1741,0.005
1742,1
1743,1
1744,1
1745,0.005
1746,1
1747,0.005
1748,0.005
1749,0.005
1750,0.005
1751,0.9999850988
1752,0.005
1753,1
1754,0.005
1755,1
1756,0.005
1757,0.005
1758,1
1759,1
1760,0.005
1761,1
1762,1
1763,0.005
1764,1
1765,0.005
1766,1
1767,1
1768,0.9999911785
1769,1
1770,0.005
1771,0.005
1772,0.005
1773,1
1774,0.005
1775,0.005
1776,1
1777,0.005
1778,0.005
1779,0.005
1780,0.005
1781,1
1782,1
1783,0.005
1784,0.005
1785,0.005
1786,1
1787,1
1788,0.9999986887
1789,1
1790,0.005
1791,1
1792,0.005
1793,0.005
1794,1
1795,0.005
1796,0.005
1797,1
1798,0.005
1799,0.005
1800,1
1801,1
1802,0.005
1803,1
1804,0.005
1805,0.005
1806,0.005
1807,1
1808,0.005
1809,1
1810,0.0216083247
1811,1
1812,0.005
1813,1
1814,1
1815,0.005
1816,1
1817,1
1818,0.005
1819,0.9875489473
1820,0.005
1821,1
1822,0.005
1823,0.005
1824,0.005
1825,1
1826,0.005
1827,0.005
1828,0.9999972582
1829,1
1830,0.005
1831,1
1832,1
1833,0.005
1834,0.005
1835,0.005
1836,0.005
1837,1
1838,1
1839,0.005
1840,1
1841,1
1842,1
1843,0.005
1844,0.005
1845,1
1846,1
1847,0.005
1848,1
1849,1
1850,0.9999996424
1851,1
1852,0.005
1853,1
1854,0.005
1855,1
1856,0.9999998808
1857,0.005
1858,0.005
1859,1
1860,1
1861,0.005
1862,0.005
1863,1
1864,0.005
1865,1
1866,1
1867,0.005
1868,0.005
1869,0.005
1870,0.005
1871,1
1872,1
1873,0.9999990463
1874,1
1875,0.005
1876,1
1877,1
1878,1
1879,0.005
1880,0.005
1881,1
1882,1
1883,0.005
1884,1
1885,0.005
1886,0.9999865294
1887,0.005
1888,1
1889,0.005
1890,0.005
1891,1
1892,1
1893,0.005
1894,0.005
1895,0.9999991655
1896,0.005
1897,0.005
1898,0.005
1899,0.005
1900,0.005
1901,0.005
1902,0.9999998808
1903,1
1904,1
1905,1
1906,0.9999996424
1907,0.005
1908,0.999999404
1909,1
1910,1
1911,0.9999998808
1912,0.9999997616
1913,0.005
1914,0.999999404
1915,0.9999983311
1916,1
1917,1
1918,0.005
1919,1
1920,0.005
1921,0.005
1922,0.9999969006
1923,0.005
1924,0.005
1925,1
1926,0.005
1927,0.005
1928,0.9997554421
1929,0.005
1930,1
1931,0.005
1932,1
1933,0.9999758005
1934,0.005
1935,0.005
1936,0.005
1937,0.999999404
1938,1
1939,0.9999924898
1940,1
1941,1
1942,0.005
1943,0.1880601943
1944,0.005
1945,0.005
1946,0.005
1947,1
1948,1
1949,1
1950,1
1951,0.005
1952,0.005
1953,0.005
1954,1
1955,0.005
1956,1
1957,0.005
1958,0.005
1959,0.005
1960,0.005
1961,0.005
1962,1
1963,0.005
1964,0.005
1965,0.005
1966,1
1967,0.005
1968,1
1969,0.005
1970,1
1971,0.005
1972,0.99990201
1973,0.005
1974,0.005
1975,0.005
1976,0.005
1977,1
1978,0.005
1979,1
1980,1
1981,1
1982,0.005
1983,1
1984,1
1985,0.005
1986,1
1987,1
1988,0.005
1989,1
1990,1
1991,1
1992,0.005
1993,0.005
1994,0.9999996424
1995,0.005
1996,1
1997,1
1998,1
1999,0.005
2000,0.9999998808
2001,1
2002,1
2003,0.005
2004,1
2005,0.9999997616
2006,0.005
2007,1
2008,1
2009,1
2010,1
2011,0.9999964237
2012,0.005
2013,0.005
2014,0.005
2015,0.9999998808
2016,0.005
2017,0.005
2018,0.005
2019,0.005
2020,0.005
2021,0.005
2022,0.005
2023,0.005
2024,0.005
2025,0.005
2026,0.005
2027,0.005
2028,0.005
2029,0.005
2030,0.005
2031,0.005
2032,0.005
2033,0.9999973774
2034,0.005
2035,1
2036,0.005
2037,0.005
2038,1
2039,0.005
2040,1
2041,1
2042,1
2043,0.005
2044,0.005
2045,0.9999997616
2046,1
2047,0.005
2048,0.005
2049,0.005
2050,1
2051,0.005
2052,1
2053,0.005
2054,0.9999997616
2055,1
2056,1
2057,1
2058,0.005
2059,1
2060,1
2061,1
2062,1
2063,0.9999958277
2064,0.9999978542
2065,1
2066,0.005
2067,1
2068,0.005
2069,1
2070,1
2071,1
2072,0.005
2073,0.005
2074,0.005
2075,0.005
2076,0.005
2077,1
2078,1
2079,0.005
2080,0.9988669157
2081,0.9999998808
2082,0.9999811649
2083,1
2084,1
2085,0.9999915361
2086,1
2087,0.005
2088,0.005
2089,0.005
2090,0.005
2091,1
2092,1
2093,0.005
2094,0.005
2095,1
2096,0.005
2097,0.005
2098,0.9999991655
2099,0.9999998808
2100,0.005
2101,1
2102,0.9999802113
2103,1
2104,0.9999997616
2105,0.005
2106,0.005
2107,1
2108,0.005
2109,1
2110,1
2111,0.9999998808
2112,0.005
2113,0.005
2114,1
2115,0.005
2116,0.005
2117,1
2118,0.005
2119,0.999997735
2120,1
2121,0.9999520779
2122,1
2123,1
2124,0.9999986887
2125,0.9999961853
2126,1
2127,0.005
2128,0.005
2129,1
2130,0.005
2131,0.005
2132,0.005
2133,0.005
2134,0.9999989271
2135,1
2136,1
2137,0.005
2138,1
2139,0.005
2140,0.8721627593
2141,0.005
2142,0.005
2143,1
2144,0.005
2145,1
2146,1
2147,0.005
2148,0.005
2149,0.005
2150,0.005
2151,0.005
2152,0.005
2153,0.005
2154,1
2155,1
2156,0.005
2157,1
2158,0.9507470131
2159,1
2160,1
2161,0.005
2162,0.005
2163,1
2164,0.005
2165,0.005
2166,0.005
2167,0.005
2168,0.005
2169,0.005
2170,0.005
2171,1
2172,0.005
2173,1
2174,0.9999998808
2175,1
2176,0.9999958277
2177,0.9999992847
2178,1
2179,1
2180,1
2181,0.005
2182,0.999999404
2183,0.005
2184,1
2185,1
2186,0.9999997616
2187,0.005
2188,0.005
2189,1
2190,0.005
2191,0.005
2192,0.9999997616
2193,0.9999998808
2194,1
2195,0.005
2196,1
2197,1
2198,0.9882871509
2199,0.999999404
2200,0.005
2201,1
2202,1
2203,0.005
2204,0.9999914169
2205,0.005
2206,0.005
2207,0.005
2208,0.005
2209,1
2210,1
2211,1
2212,0.9999998808
2213,0.005
2214,1
2215,1
2216,0.9999996424
2217,1
2218,0.005
2219,0.005
2220,1
2221,1
2222,1
2223,1
2224,0.005
2225,0.005
2226,1
2227,0.005
2228,1
2229,1
2230,1
2231,0.005
2232,1
2233,0.005
2234,0.9999907017
2235,0.005
2236,0.005
2237,0.005
2238,1
2239,0.005
2240,1
2241,1
2242,0.005
2243,0.005
2244,1
2245,0.005
2246,1
2247,0.005
2248,0.005
2249,0.9999808073
2250,1
2251,0.005
2252,0.005
2253,1
2254,1
2255,1
2256,0.005
2257,0.005
2258,0.999997735
2259,1
2260,1
2261,0.9999744892
2262,0.005
2263,1
2264,0.005
2265,0.005
2266,0.005
2267,1
2268,0.005
2269,0.005
2270,0.005
2271,1
2272,1
2273,0.005
2274,0.005
2275,1
2276,1
2277,0.005
2278,0.005
2279,0.005
